0,-0.837503433228,15.7918014526,0.407900691032,-0.0381498297842,0.102318509273,0.109387159958,0.987982774336,20.991,22.837,1.524
1,-0.837503433228,15.7918014526,0.407900691032,-0.0381498297842,0.102318509273,0.109387159958,0.987982774336,20.991,22.837,1.524
2,-0.831980347633,15.8072853088,0.409445643425,-0.0378579731614,0.102148479724,0.109498472893,0.987999264368,20.991,22.837,1.524
3,-0.831980347633,15.8072853088,0.409445643425,-0.0378579731614,0.102148479724,0.109498472893,0.987999264368,20.991,22.837,1.524
4,-0.835287809372,15.7934398651,0.400059103966,-0.0383170747736,0.102118009716,0.109404304988,0.987995147722,20.991,22.837,1.524
5,-0.835287809372,15.7934398651,0.400059103966,-0.0383170747736,0.102118009716,0.109404304988,0.987995147722,20.991,22.837,1.524
6,-0.847963094711,15.8011274338,0.408903002739,-0.0379865422289,0.102290719897,0.109261285357,0.988005871822,20.991,22.837,1.524
7,-0.828981757164,15.7930583954,0.394779205322,-0.0384631747639,0.101798314875,0.109090772837,0.988057129197,20.991,22.837,1.524
8,-0.828981757164,15.7930583954,0.394779205322,-0.0384631747639,0.101798314875,0.109090772837,0.988057129197,20.991,22.837,1.524
9,-0.834670186043,15.8087425232,0.410481929779,-0.0379382244557,0.102425034755,0.109257682572,0.987994211612,20.991,22.837,1.524
10,-0.83066868782,15.8019943237,0.405902862549,-0.0377653767304,0.10219732648,0.109167322009,0.98803440152,20.991,22.837,1.524
11,-0.83066868782,15.8019943237,0.405902862549,-0.0377653767304,0.10219732648,0.109167322009,0.98803440152,20.991,22.837,1.524
12,-0.83066868782,15.8019943237,0.405902862549,-0.0377653767304,0.10219732648,0.109167322009,0.98803440152,20.991,22.837,1.524
13,-0.845777273178,15.7992649078,0.407093405724,-0.0382607846339,0.102514115595,0.109031824421,0.987997484676,20.991,22.837,1.524
14,-0.827937960625,15.8047161102,0.408201217651,-0.0376233666176,0.102211558835,0.108967132286,0.98806044532,20.991,22.837,1.524
15,-0.837228775024,15.7974185944,0.406150579453,-0.0378641504736,0.102167202728,0.109278542501,0.988021441541,20.991,22.837,1.524
16,-0.837228775024,15.7974185944,0.406150579453,-0.0378641504736,0.102167202728,0.109278542501,0.988021441541,20.991,22.837,1.524
17,-0.836638212204,15.8063707352,0.414148807526,-0.0377154251,0.102500068604,0.109233094888,0.987997678958,20.991,22.837,1.524
18,-0.830353140831,15.8040266037,0.406861782074,-0.0379808729333,0.102354556492,0.108943674818,0.988034550901,20.991,22.837,1.524
19,-0.830353140831,15.8040266037,0.406861782074,-0.0379808729333,0.102354556492,0.108943674818,0.988034550901,20.991,22.837,1.524
20,-0.83352458477,15.8102941513,0.418102025986,-0.0370792702237,0.102284417137,0.10898838912,0.988071129407,20.991,22.837,1.524
21,-0.836800336838,15.8020200729,0.405947089195,-0.0380314086356,0.102259851359,0.109125342271,0.98802236535,20.991,22.837,1.524
22,-0.836800336838,15.8020200729,0.405947089195,-0.0380314086356,0.102259851359,0.109125342271,0.98802236535,20.991,22.837,1.524
23,-0.828944206238,15.8001852036,0.403411626816,-0.0380736137724,0.101687048451,0.109822306963,0.988002634108,20.991,22.837,1.524
24,-0.840608119965,15.8122463226,0.409183144569,-0.0377298697263,0.1025528627,0.108515746656,0.988070695856,20.991,22.837,1.524
25,-0.840608119965,15.8122463226,0.409183144569,-0.0377298697263,0.1025528627,0.108515746656,0.988070695856,20.991,22.837,1.524
26,-0.820424318314,15.8059396744,0.399044036865,-0.0378805902445,0.101580257215,0.109951395767,0.988006681554,20.991,22.837,1.524
